    0.696812200546264648E+01   -0.853189209623727947E+03   -0.921694037030950852E+01    1
    0.696749734878540039E+01   -0.852970414115814492E+03   -0.921704037030930756E+01    1
    0.696734094619750977E+01   -0.852915634327335283E+03   -0.921714037030916522E+01    1
    0.696643471717834473E+01   -0.852598249378846958E+03   -0.921724037030919874E+01    1
    0.696621441841125488E+01   -0.852521100312238559E+03   -0.921734037030952713E+01    1
    0.696579027175903320E+01   -0.852372569133061916E+03   -0.921744037030970986E+01    1
    0.696555852890014648E+01   -0.852291418744949624E+03   -0.921754037030930462E+01    1
    0.696555709838867188E+01   -0.852290917823789641E+03   -0.921764037030954952E+01    1
    0.696549177169799805E+01   -0.852268042514100671E+03   -0.921774037031000049E+01    1
    0.696498346328735352E+01   -0.852090055450564250E+03   -0.921784037030966097E+01    1
    0.696495199203491211E+01   -0.852079035975271836E+03   -0.921794037030920776E+01    1
    0.696398448944091797E+01   -0.851740291237598285E+03   -0.921804037030931767E+01    1
    0.696357369422912598E+01   -0.851596474547870457E+03   -0.921814037030955014E+01    1
    0.696338248252868652E+01   -0.851529535052832216E+03   -0.921824037030946641E+01    1
    0.696310925483703613E+01   -0.851433886069571599E+03   -0.921834037030918374E+01    1
    0.696261310577392578E+01   -0.851260207024402916E+03   -0.921844037030938246E+01    1
    0.696236062049865723E+01   -0.851171827544691041E+03   -0.921854037030962026E+01    1
    0.696202588081359863E+01   -0.851054660088382661E+03   -0.921864037030945660E+01    1
    0.696197366714477539E+01   -0.851036384399747476E+03   -0.921874037030957361E+01    1
    0.696195673942565918E+01   -0.851030459430068731E+03   -0.921884037030952719E+01    1
    0.696181607246398926E+01   -0.850981224240036681E+03   -0.921894037030943991E+01    1
    0.696145439147949219E+01   -0.850854635277995840E+03   -0.921904037030942902E+01    1
    0.696091485023498535E+01   -0.850665805331431329E+03   -0.921914037030961708E+01    1
    0.696047735214233398E+01   -0.850512697850819677E+03   -0.921924037030956356E+01    1
    0.696027016639709473E+01   -0.850440193683374673E+03   -0.921934037030938747E+01    1
    0.695973706245422363E+01   -0.850253643663134426E+03   -0.921944037030976737E+01    1
    0.695910263061523438E+01   -0.850031651679426432E+03   -0.921954037030970852E+01    1
    0.695872831344604492E+01   -0.849900683678220958E+03   -0.921964037030932637E+01    1
    0.695861291885375977E+01   -0.849860310043906793E+03   -0.921974037030930305E+01    1
    0.695849418640136719E+01   -0.849818769172532484E+03   -0.921984037030919978E+01    1
    0.695847558975219727E+01   -0.849812262824736536E+03   -0.921994037030913738E+01    1
    0.695839428901672363E+01   -0.849783818586030975E+03   -0.922004037030923662E+01    1
    0.695820784568786621E+01   -0.849718589763157070E+03   -0.922014037030961653E+01    1
    0.695815825462341309E+01   -0.849701240147929639E+03   -0.922024037030984189E+01    1
    0.695782613754272461E+01   -0.849585050499532372E+03   -0.922034037030946863E+01    1
    0.695734763145446777E+01   -0.849417655661702156E+03   -0.922044037030918062E+01    1
    0.695715546607971191E+01   -0.849350433599203825E+03   -0.922054037030910045E+01    1
    0.695708560943603516E+01   -0.849325997189618647E+03   -0.922064037030934891E+01    1
    0.695700621604919434E+01   -0.849298225004225969E+03   -0.922074037030948546E+01    1
    0.695672011375427246E+01   -0.849198147308547050E+03   -0.922084037030963444E+01    1
    0.695670151710510254E+01   -0.849191642379853874E+03   -0.922094037030991487E+01    1
    0.695656061172485352E+01   -0.849142355522373691E+03   -0.922104037030988977E+01    1
    0.695612835884094238E+01   -0.848991164453560486E+03   -0.922114037030968170E+01    1
    0.695577239990234375E+01   -0.848866665106965229E+03   -0.922124037030941146E+01    1
    0.695532345771789551E+01   -0.848709651944460347E+03   -0.922134037030919984E+01    1
    0.695466089248657227E+01   -0.848477942068828270E+03   -0.922144037030917296E+01    1
    0.695434784889221191E+01   -0.848368472198955715E+03   -0.922154037030945162E+01    1
    0.695410180091857910E+01   -0.848282433348940685E+03   -0.922164037030959705E+01    1
    0.695361137390136719E+01   -0.848110947037348524E+03   -0.922174037030973182E+01    1
    0.695358490943908691E+01   -0.848101693572709337E+03   -0.922184037030998027E+01    1
    0.695334529876708984E+01   -0.848017913595074788E+03   -0.922194037030990188E+01    1
    0.695316934585571289E+01   -0.847956393160391599E+03   -0.922204037030962098E+01    1
    0.695294046401977539E+01   -0.847876368579454720E+03   -0.922214037030926015E+01    1
    0.695270061492919922E+01   -0.847792511916486546E+03   -0.922224037030950505E+01    1
    0.695110607147216797E+01   -0.847235086698783562E+03   -0.922234037030991693E+01    1
    0.695085167884826660E+01   -0.847146165546495467E+03   -0.922244037030949571E+01    1
    0.695064043998718262E+01   -0.847072330618044361E+03   -0.922254037030949014E+01    1
    0.695058488845825195E+01   -0.847052913852501661E+03   -0.922264037030945971E+01    1
    0.695053482055664062E+01   -0.847035413877572864E+03   -0.922274037030953053E+01    1
    0.695019340515136719E+01   -0.846916083612944931E+03   -0.922284037030982518E+01    1
    0.695008397102355957E+01   -0.846877835664199665E+03   -0.922294037030934533E+01    1
    0.695007467269897461E+01   -0.846874585863202810E+03   -0.922304037030933621E+01    1
    0.694996309280395508E+01   -0.846835588535526767E+03   -0.922314037030936440E+01    1
    0.694967532157897949E+01   -0.846735014579957351E+03   -0.922324037030955068E+01    1
    0.694891738891601562E+01   -0.846470139795681462E+03   -0.922334037031002119E+01    1
    0.694871091842651367E+01   -0.846397988857002929E+03   -0.922344037030977759E+01    1
    0.694800066947937012E+01   -0.846149807084118947E+03   -0.922354037030950380E+01    1
    0.694724941253662109E+01   -0.845887319752480835E+03   -0.922364037030932593E+01    1
    0.694703459739685059E+01   -0.845812268377281725E+03   -0.922374037030936833E+01    1
    0.694673871994018555E+01   -0.845708899012999609E+03   -0.922384037030975890E+01    1
    0.694609260559082031E+01   -0.845483182203955948E+03   -0.922394037030949576E+01    1
    0.694595575332641602E+01   -0.845435375882545486E+03   -0.922404037030926638E+01    1
    0.694540619850158691E+01   -0.845243409223854542E+03   -0.922414037030975997E+01    1
    0.694522762298583984E+01   -0.845181033300468698E+03   -0.922424037030997646E+01    1
    0.694478034973144531E+01   -0.845024808109737933E+03   -0.922434037030947884E+01    1
    0.694410133361816406E+01   -0.844787655608728528E+03   -0.922444037030951769E+01    1
    0.694406342506408691E+01   -0.844774416296975687E+03   -0.922454037030965601E+01    1
    0.694383859634399414E+01   -0.844695897638099268E+03   -0.922464037030945860E+01    1
    0.694377923011779785E+01   -0.844675165083259344E+03   -0.922474037030961291E+01    1
    0.694271945953369141E+01   -0.844305085706058890E+03   -0.922484037030968373E+01    1
    0.694264388084411621E+01   -0.844278694965410978E+03   -0.922494037030979541E+01    1
    0.694232773780822754E+01   -0.844168306118808687E+03   -0.922504037030951274E+01    1
    0.694227027893066406E+01   -0.844148243456147611E+03   -0.922514037030952494E+01    1
    0.694224953651428223E+01   -0.844141000953037292E+03   -0.922524037030995991E+01    1
    0.694159364700317383E+01   -0.843911997720832005E+03   -0.922534037030981580E+01    1
    0.694157171249389648E+01   -0.843904339630156755E+03   -0.922544037030978359E+01    1
    0.694155621528625488E+01   -0.843898929037153721E+03   -0.922554037030999119E+01    1
    0.694105696678161621E+01   -0.843724630288314074E+03   -0.922564037031000161E+01    1
    0.694101810455322266E+01   -0.843711063077440485E+03   -0.922574037030994276E+01    1
    0.694045495986938477E+01   -0.843514470790280029E+03   -0.922584037030994075E+01    1
    0.694030046463012695E+01   -0.843460539344698191E+03   -0.922594037030955860E+01    1
    0.693964767456054688E+01   -0.843232673875056207E+03   -0.922604037030949087E+01    1
    0.693950915336608887E+01   -0.843184323521563783E+03   -0.922614037030986367E+01    1
    0.693929791450500488E+01   -0.843110592930344865E+03   -0.922624037030967692E+01    1
    0.693852186203002930E+01   -0.842839737172238529E+03   -0.922634037030962162E+01    1
    0.693777704238891602E+01   -0.842579807043308392E+03   -0.922644037030982744E+01    1
    0.693772006034851074E+01   -0.842559922226006165E+03   -0.922654037030985741E+01    1
    0.693768382072448730E+01   -0.842547275888267905E+03   -0.922664037030983941E+01    1
    0.693737626075744629E+01   -0.842439950741128996E+03   -0.922674037030990490E+01    1
    0.693732142448425293E+01   -0.842420815685996786E+03   -0.922684037030961512E+01    1
    0.693718576431274414E+01   -0.842373477791668847E+03   -0.922694037030909797E+01    1
    0.693709635734558105E+01   -0.842342280146898702E+03   -0.922704037030904978E+01    1
    0.693654155731201172E+01   -0.842148696212330833E+03   -0.922714037030959666E+01    1
    0.693592882156372070E+01   -0.841934912737691775E+03   -0.922724037030974031E+01    1
    0.693503952026367188E+01   -0.841624664914561436E+03   -0.922734037030960863E+01    1
    0.693501806259155273E+01   -0.841617179471766576E+03   -0.922744037030989617E+01    1
    0.693487882614135742E+01   -0.841568607757799327E+03   -0.922754037030960461E+01    1
    0.693483686447143555E+01   -0.841553969873813912E+03   -0.922764037030942319E+01    1
    0.693446445465087891E+01   -0.841424062055069953E+03   -0.922774037030948691E+01    1
    0.693434286117553711E+01   -0.841381647891830653E+03   -0.922784037030935700E+01    1
    0.693432283401489258E+01   -0.841374662092188373E+03   -0.922794037030972980E+01    1
    0.693389368057250977E+01   -0.841224970627808943E+03   -0.922804037030960345E+01    1
    0.693367695808410645E+01   -0.841149379521841183E+03   -0.922814037030911116E+01    1
    0.693365621566772461E+01   -0.841142144836718217E+03   -0.922824037030951061E+01    1
    0.693359208106994629E+01   -0.841119775646599010E+03   -0.922834037030980170E+01    1
    0.693325257301330566E+01   -0.841001363324467093E+03   -0.922844037030955100E+01    1
    0.693301272392272949E+01   -0.840917712738038972E+03   -0.922854037030945307E+01    1
    0.693296217918395996E+01   -0.840900084905559197E+03   -0.922864037030964113E+01    1
    0.693227958679199219E+01   -0.840662037059199065E+03   -0.922874037030967642E+01    1
    0.693064880371093750E+01   -0.840093399638077244E+03   -0.922884037030969040E+01    1
    0.692994070053100586E+01   -0.839846527868881822E+03   -0.922894037030981806E+01    1
    0.692913317680358887E+01   -0.839565021368209273E+03   -0.922904037030962066E+01    1
    0.692823052406311035E+01   -0.839250386616913602E+03   -0.922914037030922962E+01    1
    0.692791986465454102E+01   -0.839142109417356551E+03   -0.922924037030934485E+01    1
    0.692754435539245605E+01   -0.839011235165642574E+03   -0.922934037030952759E+01    1
    0.692694902420043945E+01   -0.838803760354639962E+03   -0.922944037030934794E+01    1
    0.692688608169555664E+01   -0.838781825610902160E+03   -0.922954037030950047E+01    1
    0.692675518989562988E+01   -0.838736211876152083E+03   -0.922964037030955353E+01    1
    0.692638111114501953E+01   -0.838605855502421036E+03   -0.922974037030963501E+01    1
    0.692629027366638184E+01   -0.838574202025076374E+03   -0.922984037030987992E+01    1
    0.692627763748168945E+01   -0.838569798814132810E+03   -0.922994037030985481E+01    1
    0.692607808113098145E+01   -0.838500262255314738E+03   -0.923004037030968938E+01    1
    0.692564415931701660E+01   -0.838349065804854035E+03   -0.923014037030951684E+01    1
    0.692434501647949219E+01   -0.837896440295968205E+03   -0.923024037030947042E+01    1
    0.692427468299865723E+01   -0.837871938027674332E+03   -0.923034037030968157E+01    1
    0.692394065856933594E+01   -0.837755576023599133E+03   -0.923044037030971687E+01    1
    0.692325711250305176E+01   -0.837517468823585659E+03   -0.923054037030970775E+01    1
    0.692191958427429199E+01   -0.837051612943410873E+03   -0.923064037030978923E+01    1
    0.692185187339782715E+01   -0.837028031628113240E+03   -0.923074037030952788E+01    1
    0.692174339294433594E+01   -0.836990252130664885E+03   -0.923084037030962179E+01    1
    0.692141032218933105E+01   -0.836874259899836034E+03   -0.923094037030963754E+01    1
    0.692048478126525879E+01   -0.836551965311635286E+03   -0.923104037030970836E+01    1
    0.692018151283264160E+01   -0.836446368602337316E+03   -0.923114037030996926E+01    1
    0.692002940177917480E+01   -0.836393405760871246E+03   -0.923124037030942013E+01    1
    0.691954970359802246E+01   -0.836226388651877642E+03   -0.923134037030932575E+01    1
    0.691954326629638672E+01   -0.836224147439235821E+03   -0.923144037030982112E+01    1
    0.691863727569580078E+01   -0.835908735889242962E+03   -0.923154037030990615E+01    1
    0.691836190223693848E+01   -0.835812874652910978E+03   -0.923164037030971585E+01    1
    0.691798806190490723E+01   -0.835682741192635149E+03   -0.923174037030938344E+01    1
    0.691774082183837891E+01   -0.835596680600196123E+03   -0.923184037030961058E+01    1
    0.691743516921997070E+01   -0.835490291249239817E+03   -0.923194037030996384E+01    1
    0.691741394996643066E+01   -0.835482905560638756E+03   -0.923204037030944313E+01    1
    0.691727828979492188E+01   -0.835435687419725582E+03   -0.923214037030931856E+01    1
    0.691722226142883301E+01   -0.835416186319431290E+03   -0.923224037030972333E+01    1
    0.691691327095031738E+01   -0.835308642350370064E+03   -0.923234037030965915E+01    1
    0.691665387153625488E+01   -0.835218361828941852E+03   -0.923244037030925746E+01    1
    0.691575694084167480E+01   -0.834906220258679241E+03   -0.923254037030922525E+01    1
    0.691524291038513184E+01   -0.834727348373271525E+03   -0.923264037030969575E+01    1
    0.691484546661376953E+01   -0.834589054355397820E+03   -0.923274037030966710E+01    1
    0.691433978080749512E+01   -0.834413106833817437E+03   -0.923284037030927784E+01    1
    0.691378712654113770E+01   -0.834220830320613459E+03   -0.923294037030922965E+01    1
    0.691364240646362305E+01   -0.834170482354471460E+03   -0.923304037030965574E+01    1
    0.691326165199279785E+01   -0.834038022762397304E+03   -0.923314037030955959E+01    1
    0.691226601600646973E+01   -0.833691684609977528E+03   -0.923324037030907618E+01    1
    0.691193556785583496E+01   -0.833576746033504605E+03   -0.923334037030947741E+01    1
    0.691000509262084961E+01   -0.832905374203342944E+03   -0.923344037030976139E+01    1
    0.690996766090393066E+01   -0.832892358033452183E+03   -0.923354037030949826E+01    1
    0.690955328941345215E+01   -0.832748272427124903E+03   -0.923364037030938967E+01    1
    0.690953636169433594E+01   -0.832742386470781639E+03   -0.923374037030957595E+01    1
    0.690941643714904785E+01   -0.832700687743723392E+03   -0.923384037030962190E+01    1
    0.690926837921142578E+01   -0.832649207707028836E+03   -0.923394037030966608E+01    1
    0.690919351577758789E+01   -0.832623177919536829E+03   -0.923404037030984526E+01    1
    0.690889644622802734E+01   -0.832519890240160748E+03   -0.923414037030972601E+01    1
    0.690884661674499512E+01   -0.832502565491013229E+03   -0.923424037030944689E+01    1
    0.690874075889587402E+01   -0.832465761131374165E+03   -0.923434037030914290E+01    1
    0.690798497200012207E+01   -0.832203005980001763E+03   -0.923444037030952281E+01    1
    0.690768337249755859E+01   -0.832098159793531522E+03   -0.923454037030958297E+01    1
    0.690763330459594727E+01   -0.832080754895694554E+03   -0.923464037030946550E+01    1
    0.690629935264587402E+01   -0.831617080465890467E+03   -0.923474037030987205E+01    1
    0.690575528144836426E+01   -0.831427987414179370E+03   -0.923484037030980431E+01    1
    0.690563488006591797E+01   -0.831386143482290208E+03   -0.923494037030940085E+01    1
    0.690460896492004395E+01   -0.831029626691481099E+03   -0.923504037030936686E+01    1
    0.690365076065063477E+01   -0.830696683303220198E+03   -0.923514037030927248E+01    1
    0.690335464477539062E+01   -0.830593801541253924E+03   -0.923524037030925626E+01    1
    0.690271615982055664E+01   -0.830371981475269422E+03   -0.923534037030945321E+01    1
    0.690228152275085449E+01   -0.830220992082729936E+03   -0.923544037030943699E+01    1
    0.690197396278381348E+01   -0.830114153435453773E+03   -0.923554037030934261E+01    1
    0.690096116065979004E+01   -0.829762361708795652E+03   -0.923564037030930862E+01    1
    0.690092015266418457E+01   -0.829748118771705776E+03   -0.923574037030947714E+01    1
    0.690082287788391113E+01   -0.829714333505602553E+03   -0.923584037030941296E+01    1
    0.690053725242614746E+01   -0.829615133180283010E+03   -0.923594037030925818E+01    1
    0.689959907531738281E+01   -0.829289321872405708E+03   -0.923604037030914959E+01    1
    0.689896321296691895E+01   -0.829068521627923474E+03   -0.923614037030922752E+01    1
    0.689836287498474121E+01   -0.828860073984367773E+03   -0.923624037030963230E+01    1
    0.689793610572814941E+01   -0.828711902385577559E+03   -0.923634037030993049E+01    1
    0.689772009849548340E+01   -0.828636909206165001E+03   -0.923644037030969400E+01    1
    0.689744257926940918E+01   -0.828540563479298726E+03   -0.923654037030963337E+01    1
    0.689738178253173828E+01   -0.828519457282731310E+03   -0.923664037030988361E+01    1
    0.689736485481262207E+01   -0.828513580685481429E+03   -0.923674037030944994E+01    1
    0.689674401283264160E+01   -0.828298059322871268E+03   -0.923684037030903760E+01    1
    0.689673972129821777E+01   -0.828296569604659453E+03   -0.923694037030936066E+01    1
    0.689632463455200195E+01   -0.828152484782272950E+03   -0.923704037030941549E+01    1
    0.689607357978820801E+01   -0.828065342530375347E+03   -0.923714037030934598E+01    1
    0.689509892463684082E+01   -0.827727062632096931E+03   -0.923724037030928891E+01    1
    0.689456343650817871E+01   -0.827541225805180147E+03   -0.923734037030938815E+01    1
    0.689412188529968262E+01   -0.827387998912017792E+03   -0.923744037030978049E+01    1
    0.689361977577209473E+01   -0.827213767962763086E+03   -0.923754037030946762E+01    1
    0.689358425140380859E+01   -0.827201441519428045E+03   -0.923764037030916185E+01    1
    0.689356994628906250E+01   -0.827196477867662907E+03   -0.923774037030957373E+01    1
    0.689352917671203613E+01   -0.827182331511285156E+03   -0.923784037030970318E+01    1
    0.689349222183227539E+01   -0.827169508855324239E+03   -0.923794037030969228E+01    1
    0.689346027374267578E+01   -0.827158423513872549E+03   -0.923804037030967962E+01    1
    0.689286303520202637E+01   -0.826951202429365367E+03   -0.923814037030980906E+01    1
    0.689244580268859863E+01   -0.826806446914793923E+03   -0.923824037030964895E+01    1
    0.689225935935974121E+01   -0.826741764464415610E+03   -0.923834037030934496E+01    1
    0.689216732978820801E+01   -0.826709837399423122E+03   -0.923844037030960408E+01    1
    0.689161801338195801E+01   -0.826519275646656752E+03   -0.923854037030943154E+01    1
    0.689155530929565430E+01   -0.826497524036327377E+03   -0.923864037030953789E+01    1
    0.689032936096191406E+01   -0.826072287441696972E+03   -0.923874037030949324E+01    1
    0.689007830619812012E+01   -0.825985214265994728E+03   -0.923884037030943972E+01    1
    0.688983225822448730E+01   -0.825899880408775061E+03   -0.923894037030952298E+01    1
    0.688925576210021973E+01   -0.825699952111812308E+03   -0.923904037030930958E+01    1
    0.688923358917236328E+01   -0.825692262867698446E+03   -0.923914037030951718E+01    1
    0.688823771476745605E+01   -0.825346931689418852E+03   -0.923924037030971412E+01    1
    0.688803172111511230E+01   -0.825275506671285257E+03   -0.923934037030947408E+01    1
    0.688650298118591309E+01   -0.824745501649798825E+03   -0.923944037030950938E+01    1
    0.688601517677307129E+01   -0.824576405482832342E+03   -0.923954037030996567E+01    1
    0.688584804534912109E+01   -0.824518472326686606E+03   -0.923964037030983931E+01    1
    0.688582825660705566E+01   -0.824511612993897870E+03   -0.923974037030984796E+01    1
    0.688469266891479492E+01   -0.824118016824824736E+03   -0.923984037030956173E+01    1
    0.688430523872375488E+01   -0.823983746669720858E+03   -0.923994037030912452E+01    1
    0.688324904441833496E+01   -0.823617740876739845E+03   -0.924004037030925041E+01    1
    0.688314819335937500E+01   -0.823582795396680012E+03   -0.924014037030951307E+01    1
    0.688312911987304688E+01   -0.823576186377089471E+03   -0.924024037030948442E+01    1
    0.688304781913757324E+01   -0.823548015612177551E+03   -0.924034037030930655E+01    1
    0.688279819488525391E+01   -0.823461522544734180E+03   -0.924044037030969712E+01    1
    0.688203120231628418E+01   -0.823195783035596833E+03   -0.924054037030965603E+01    1
    0.688161373138427734E+01   -0.823051153573673218E+03   -0.924064037030932717E+01    1
    0.688137602806091309E+01   -0.822968806775752455E+03   -0.924074037030942463E+01    1
    0.688020610809326172E+01   -0.822563553414074704E+03   -0.924084037030952388E+01    1
    0.687980532646179199E+01   -0.822424739656038582E+03   -0.924094037030976878E+01    1
    0.687968873977661133E+01   -0.822384360374882817E+03   -0.924104037030973124E+01    1
    0.687947058677673340E+01   -0.822308805751381442E+03   -0.924114037030955693E+01    1
    0.687891793251037598E+01   -0.822117410616483539E+03   -0.924124037030938794E+01    1
    0.687870621681213379E+01   -0.822044093035859987E+03   -0.924134037030937172E+01    1
    0.687863492965698242E+01   -0.822019406618317589E+03   -0.924144037030965393E+01    1
    0.687802767753601074E+01   -0.821809127561515197E+03   -0.924154037030980469E+01    1
    0.687789297103881836E+01   -0.821762483769562095E+03   -0.924164037030939944E+01    1
    0.687757945060729980E+01   -0.821653926715021953E+03   -0.924174037030915407E+01    1
    0.687749195098876953E+01   -0.821623630621237680E+03   -0.924184037030921601E+01    1
    0.687635350227355957E+01   -0.821229483737610281E+03   -0.924194037030915538E+01    1
    0.687609744071960449E+01   -0.821140839972766116E+03   -0.924204037030912140E+01    1
    0.687548661231994629E+01   -0.820929394861683249E+03   -0.924214037030925795E+01    1
    0.687548422813415527E+01   -0.820928569582523778E+03   -0.924224037030971246E+01    1
    0.687435412406921387E+01   -0.820537417453480884E+03   -0.924234037030948308E+01    1
    0.687352252006530762E+01   -0.820249620440183207E+03   -0.924244037030929100E+01    1
    0.687192678451538086E+01   -0.819697467580437660E+03   -0.924254037030928011E+01    1
    0.687191367149353027E+01   -0.819692930735647678E+03   -0.924264037030902763E+01    1
    0.687080192565917969E+01   -0.819308318143012002E+03   -0.924274037030924944E+01    1
    0.687037634849548340E+01   -0.819161103493301198E+03   -0.924284037030952099E+01    1
    0.687004089355468750E+01   -0.819045069703133777E+03   -0.924294037030941595E+01    1
    0.686986899375915527E+01   -0.818985611650627106E+03   -0.924304037030965375E+01    1
    0.686960530281066895E+01   -0.818894406848587096E+03   -0.924314037030980806E+01    1
    0.686913919448852539E+01   -0.818733198395697400E+03   -0.924324037030945256E+01    1
    0.686842226982116699E+01   -0.818485262414207682E+03   -0.924334037030930844E+01    1
    0.686826395988464355E+01   -0.818430516923312098E+03   -0.924344037030952315E+01    1
    0.686810612678527832E+01   -0.818375937501667067E+03   -0.924354037030967035E+01    1
    0.686735010147094727E+01   -0.818114516680361703E+03   -0.924364037030932373E+01    1
    0.686692285537719727E+01   -0.817966794077539816E+03   -0.924374037030920626E+01    1
    0.686687326431274414E+01   -0.817949648261303082E+03   -0.924384037030946359E+01    1
    0.686681270599365234E+01   -0.817928710738429800E+03   -0.924394037030966942E+01    1
    0.686611843109130859E+01   -0.817688683457206935E+03   -0.924404037030940096E+01    1
    0.686601877212524414E+01   -0.817654230856569484E+03   -0.924414037030937763E+01    1
    0.686593580245971680E+01   -0.817625548187410459E+03   -0.924424037030975043E+01    1
    0.686590647697448730E+01   -0.817615410425234586E+03   -0.924434037030951572E+01    1
