    0.334502368060817474E+02    0.488422883756009707E+01   -0.425237285119832165E+03
    0.332493741846827149E+02    0.504813754129731329E+01   -0.425234410525636008E+03
    0.333398158608643556E+02    0.498818044144634065E+01   -0.425232476292138301E+03
    0.330759936714395124E+02    0.512261120084225308E+01   -0.425230576705582962E+03
    0.330723829038549866E+02    0.512538102046052124E+01   -0.425228923482173570E+03
    0.331743231650323267E+02    0.509512638947014285E+01   -0.425210653191910865E+03
    0.333099415837587358E+02    0.500833723240519113E+01   -0.425208223966245839E+03
    0.330345667192925347E+02    0.515679610332098015E+01   -0.425201093823962083E+03
    0.331671047514615154E+02    0.505747259156161544E+01   -0.425198695179964375E+03
    0.330276011378677055E+02    0.517292230311388579E+01   -0.425196251374985536E+03
    0.334827468382308595E+02    0.487294874831449221E+01   -0.425191909069661051E+03
    0.334836366148766302E+02    0.487456950419183421E+01   -0.425180816941672788E+03
    0.332139029919242219E+02    0.507053295167084883E+01   -0.425166878030913097E+03
    0.330320181381643394E+02    0.515959270228420408E+01   -0.425160533978688591E+03
    0.332455903008162537E+02    0.500539137707326098E+01   -0.425159993577372006E+03
    0.332840894228936364E+02    0.498080828653921248E+01   -0.425155880865089159E+03
    0.331074580325359378E+02    0.509950389548622418E+01   -0.425152529462205052E+03
    0.334330156398904066E+02    0.489327078540662441E+01   -0.425143623740104715E+03
    0.332660093917786455E+02    0.499230507799748491E+01   -0.425143435599144823E+03
    0.334044161184370765E+02    0.490878578396219289E+01   -0.425130313902299577E+03
    0.331005478147073191E+02    0.510461709644728678E+01   -0.425127331321551310E+03
    0.330353446354578750E+02    0.517021694598543569E+01   -0.425122879449504580E+03
    0.334598263034274339E+02    0.489955312410018706E+01   -0.425119280933892526E+03
    0.334750107232609224E+02    0.487462463710808525E+01   -0.425114225753507526E+03
    0.330613861353480445E+02    0.513443148947609718E+01   -0.425113333374196088E+03
    0.330893386166880532E+02    0.514425782204932069E+01   -0.425109044457706773E+03
    0.331312945266027867E+02    0.508257862056638388E+01   -0.425105544740870585E+03
    0.334398479077604520E+02    0.491566691913904918E+01   -0.425104540543584562E+03
    0.334664768258603473E+02    0.489364828658870721E+01   -0.425097138757531752E+03
    0.334647793818674941E+02    0.487831654512118629E+01   -0.425096762287987303E+03
    0.331198189779198913E+02    0.512714936456835879E+01   -0.425094673348606648E+03
    0.334326575689354257E+02    0.492119437941585591E+01   -0.425093258382862928E+03
    0.330662239361776145E+02    0.513072378602914281E+01   -0.425083202717098857E+03
    0.330427321205441871E+02    0.515014723714863010E+01   -0.425080488601890238E+03
    0.334486797169721228E+02    0.490856033107718748E+01   -0.425078748704419695E+03
    0.332943908704813438E+02    0.497454136024222482E+01   -0.425065093389657818E+03
    0.334642785650336236E+02    0.489540246366486809E+01   -0.425063009948428316E+03
    0.334209638730479170E+02    0.489993594715630199E+01   -0.425058003329646795E+03
    0.331522244933083527E+02    0.506806192272331391E+01   -0.425057451765838209E+03
    0.334801572174130584E+02    0.487860621755405965E+01   -0.425056788457073026E+03
    0.330325441897139740E+02    0.516001777994301847E+01   -0.425056089058062639E+03
    0.330265401163061938E+02    0.517010545504932306E+01   -0.425055987864558631E+03
    0.333604781763897336E+02    0.497348547716584477E+01   -0.425053972589043155E+03
    0.330655402538867165E+02    0.513141663338405873E+01   -0.425045344633159857E+03
    0.333341005736751299E+02    0.499163227248021268E+01   -0.425042562700505300E+03
    0.330367426141438543E+02    0.515592617167521272E+01   -0.425041267193627107E+03
    0.332248032297358975E+02    0.501920759617896195E+01   -0.425039129137465295E+03
    0.334495931524789114E+02    0.488541301113867465E+01   -0.425029108077439446E+03
    0.334222236541010886E+02    0.489935769061840976E+01   -0.425028192830532021E+03
    0.331000668571290788E+02    0.510527771158054566E+01   -0.425027443464035002E+03
    0.334139306226704136E+02    0.493507480535951970E+01   -0.425020213851839401E+03
    0.330278393953713376E+02    0.516660612019908250E+01   -0.425017751511520430E+03
    0.333126404015355533E+02    0.496331092112952010E+01   -0.425016628478754569E+03
    0.334508456094632152E+02    0.488488454887142609E+01   -0.425014595237843423E+03
    0.334798475275915308E+02    0.487706075083538693E+01   -0.425010481520133283E+03
    0.334548064021665326E+02    0.490323218289838092E+01   -0.425009586379088887E+03
    0.334692832468076205E+02    0.487720328673726211E+01   -0.425007281839929817E+03
    0.334345331579848803E+02    0.489299087827311840E+01   -0.425002048480929659E+03
    0.333097197841975046E+02    0.500801013849016119E+01   -0.425001398268560479E+03
    0.332878049240525158E+02    0.497881774571333668E+01   -0.425000374536238326E+03
    0.333403901066788109E+02    0.498722179414167144E+01   -0.424996383465374890E+03
    0.332662702290235188E+02    0.503667445876702047E+01   -0.424996076157288144E+03
    0.333812108034361117E+02    0.495872760370317156E+01   -0.424989885744527101E+03
    0.334551780942673744E+02    0.490278271521585207E+01   -0.424981023920696771E+03
    0.331981651774134363E+02    0.503698978014523568E+01   -0.424980030710671713E+03
    0.331977269605988923E+02    0.508018917828661909E+01   -0.424978419006539980E+03
    0.333685917266618191E+02    0.492971076444761636E+01   -0.424977740540361083E+03
    0.330351596513142240E+02    0.515805584308759535E+01   -0.424976562647541414E+03
    0.333329474925994873E+02    0.495098245143890381E+01   -0.424974333366987310E+03
    0.334235630329760411E+02    0.492770413879199864E+01   -0.424971934649621062E+03
    0.331464053690659526E+02    0.507234944963922807E+01   -0.424962987339730432E+03
    0.332940301780201011E+02    0.497500313931858784E+01   -0.424960924842409781E+03
    0.330386658881685022E+02    0.516786136968905918E+01   -0.424960656144814266E+03
    0.332431706676094407E+02    0.500740651185630981E+01   -0.424959644882160433E+03
    0.332465112781700682E+02    0.504935808176571488E+01   -0.424959377570171455E+03
    0.331120357632180173E+02    0.509676344568416262E+01   -0.424956582254564069E+03
    0.334118802458746984E+02    0.493639443882947493E+01   -0.424956149405678275E+03
    0.334687209190667190E+02    0.487782741934935338E+01   -0.424948003633176029E+03
    0.332461408653044970E+02    0.500551078950361283E+01   -0.424947333170019704E+03
    0.331001860797855585E+02    0.513776883945107166E+01   -0.424942157579224272E+03
    0.333866858430306408E+02    0.491934861052621208E+01   -0.424936322599744130E+03
    0.332582785179545297E+02    0.504171051300639128E+01   -0.424931061524511279E+03
    0.331589261963029855E+02    0.510373935682298630E+01   -0.424929694649698433E+03
    0.334182800298095870E+02    0.493152992281781977E+01   -0.424926346328645423E+03
    0.334049903492349145E+02    0.490906796623735087E+01   -0.424926128266922092E+03
    0.334768854980730950E+02    0.488106219220832926E+01   -0.424926077981560070E+03
    0.330545325750605130E+02    0.516121294689897336E+01   -0.424923581330668924E+03
    0.330944821926240138E+02    0.510973897582956571E+01   -0.424923292263170083E+03
    0.333486700207483295E+02    0.498133664864180936E+01   -0.424919157305802059E+03
    0.334768730463268795E+02    0.487702423650684391E+01   -0.424917312770760873E+03
    0.334518240410472387E+02    0.490526910721089404E+01   -0.424917228406912614E+03
    0.330333651575579097E+02    0.516868945778892463E+01   -0.424913235874924681E+03
    0.334770975924394989E+02    0.488028508624544166E+01   -0.424911464880343033E+03
    0.330622379831507445E+02    0.513465057633032185E+01   -0.424906185194735144E+03
    0.330806513222744627E+02    0.512022015292235277E+01   -0.424906062304251861E+03
    0.331983353623793889E+02    0.507963415351486525E+01   -0.424903542889075254E+03
    0.334772224211659122E+02    0.487781088723834966E+01   -0.424902869501052237E+03
    0.332432039291665404E+02    0.505134318852094122E+01   -0.424900312424241349E+03
    0.331235135190441241E+02    0.508867412917638084E+01   -0.424899618969930998E+03
    0.331804626678441679E+02    0.509059207124359059E+01   -0.424885269043778408E+03
    0.334626849193971694E+02    0.489573708209951963E+01   -0.424883018852177429E+03
    0.332948413166284141E+02    0.497470063046935707E+01   -0.424871499138903573E+03
    0.331418219581516880E+02    0.507580036799292600E+01   -0.424869669122979417E+03
    0.330338112775133865E+02    0.516077884507950913E+01   -0.424868861933452308E+03
    0.334743907808536107E+02    0.487750126175648191E+01   -0.424866609905703797E+03
    0.330880861283940533E+02    0.511472852831981761E+01   -0.424863706438258987E+03
    0.334711111322990646E+02    0.487793085885961109E+01   -0.424860722856092252E+03
    0.330317475876454623E+02    0.516752855375373432E+01   -0.424857762620787867E+03
    0.330513346655164071E+02    0.516224685512670511E+01   -0.424852414547348758E+03
    0.333644615976142092E+02    0.497017846517512663E+01   -0.424849763180061757E+03
    0.330414443783267444E+02    0.515293082325606022E+01   -0.424846973563689801E+03
    0.333814862642450834E+02    0.495813955703084197E+01   -0.424846564103475430E+03
    0.332776763439178467E+02    0.498555880784988403E+01   -0.424845465510284725E+03
    0.330336700832699464E+02    0.516137851429312811E+01   -0.424841523131172721E+03
    0.331655656881283818E+02    0.505941138004761015E+01   -0.424839077453347159E+03
    0.334682806028022597E+02    0.489010832548602981E+01   -0.424837328522484825E+03
    0.330818010243200220E+02    0.511961712600910346E+01   -0.424831127978754409E+03
    0.334354034958082380E+02    0.491809062535410035E+01   -0.424830400842912638E+03
    0.334675721943486408E+02    0.487916839089464904E+01   -0.424823648889450510E+03
    0.330507629344721607E+02    0.516232155880001198E+01   -0.424823149886386091E+03
    0.333719071409572408E+02    0.496484613310979839E+01   -0.424813646322785246E+03
    0.334725293720006363E+02    0.487829341380074410E+01   -0.424813396883564394E+03
    0.333621900594447567E+02    0.497167078882373659E+01   -0.424812361548680713E+03
    0.333700985063558306E+02    0.492927637104334693E+01   -0.424807049853759565E+03
    0.333639926687151416E+02    0.493286049404749782E+01   -0.424802922099270404E+03
    0.332515490476664226E+02    0.504574696694267377E+01   -0.424797574596656546E+03
    0.331270176591978682E+02    0.508646685755502048E+01   -0.424796388077677079E+03
    0.331469362938767063E+02    0.511051819796168516E+01   -0.424792902155838533E+03
    0.331370733298455633E+02    0.507935906582108299E+01   -0.424788622566748359E+03
    0.332929491707662848E+02    0.501868335108067143E+01   -0.424787687386682421E+03
    0.330454165777319773E+02    0.514968786592316530E+01   -0.424780819902465396E+03
    0.334604174609365472E+02    0.488194496601286598E+01   -0.424780663944889966E+03
    0.330536774350866693E+02    0.514237148934842203E+01   -0.424780645037204977E+03
    0.333041947194275636E+02    0.496908767612654856E+01   -0.424779681506103316E+03
    0.334481943406459692E+02    0.490757359620372213E+01   -0.424770743239895182E+03
    0.331392558813095093E+02    0.511496961116790771E+01   -0.424768529266101382E+03
    0.332883730223996039E+02    0.502166149606314782E+01   -0.424766921595508052E+03
    0.330368361234739041E+02    0.516639565457848615E+01   -0.424766781401323328E+03
    0.330592824497695759E+02    0.513775479646360012E+01   -0.424761598314244111E+03
    0.330406010759115958E+02    0.516556902714049926E+01   -0.424761149311209294E+03
    0.330578146906369454E+02    0.515888337157030996E+01   -0.424760757694264782E+03
    0.330812393708256636E+02    0.512031268398894923E+01   -0.424760441425069871E+03
    0.330339170877362420E+02    0.516583454690034038E+01   -0.424758581752277678E+03
    0.330395811931839773E+02    0.515559795622730999E+01   -0.424756612955774358E+03
    0.334736591549249951E+02    0.487970673658495535E+01   -0.424756452027019805E+03
    0.333977266129224120E+02    0.491362754688956649E+01   -0.424753813394871372E+03
    0.330574037598172339E+02    0.515902315573990400E+01   -0.424751957167839919E+03
    0.333637265827848069E+02    0.497041827824218085E+01   -0.424745185457443426E+03
    0.334409487144301281E+02    0.491332628247101599E+01   -0.424739709789522408E+03
    0.332033650079383875E+02    0.507611210476628383E+01   -0.424737271226990629E+03
    0.334685219463316201E+02    0.487973541210654993E+01   -0.424737136444544376E+03
    0.333796855520859239E+02    0.495911106270550484E+01   -0.424734284954187615E+03
    0.333395207809936736E+02    0.494759933918574646E+01   -0.424731440123560276E+03
    0.330423110777160716E+02    0.516480300813708482E+01   -0.424730126504429222E+03
    0.331249696751469855E+02    0.508815421270757540E+01   -0.424718380302411447E+03
    0.333465945870833806E+02    0.498226228424280304E+01   -0.424717871474403125E+03
    0.334298646355131126E+02    0.489644363605547994E+01   -0.424717641068171361E+03
    0.332380322633634506E+02    0.501130459940589557E+01   -0.424715032044670011E+03
    0.333975944807996896E+02    0.494614856231587829E+01   -0.424714568542173538E+03
    0.331442583485757822E+02    0.507451622450137219E+01   -0.424712371942038317E+03
    0.333411738219534755E+02    0.498597741977727260E+01   -0.424710726325641190E+03
    0.332143529688759003E+02    0.506916740155254431E+01   -0.424702910021488606E+03
    0.330817694374322997E+02    0.514684226495590913E+01   -0.424702269165155371E+03
    0.332727608972122084E+02    0.503176491334663645E+01   -0.424702009317838815E+03
    0.330349397207504438E+02    0.516295742294937199E+01   -0.424700144713301938E+03
    0.331098688405820951E+02    0.513161362083338002E+01   -0.424699962594549220E+03
    0.334642407170510410E+02    0.488118885576823214E+01   -0.424699357419270314E+03
    0.333705834987403307E+02    0.492928566832448478E+01   -0.424697957108363198E+03
    0.334726453347948265E+02    0.488170222081185301E+01   -0.424694904845657106E+03
    0.333415420190051037E+02    0.494647576140365608E+01   -0.424694543249343724E+03
    0.330364401038352540E+02    0.516022931717129651E+01   -0.424693260355710152E+03
    0.332443533152890680E+02    0.500726825479634918E+01   -0.424685625609659098E+03
    0.331274597615435198E+02    0.512157388303827599E+01   -0.424682461025719476E+03
    0.332583086784800273E+02    0.504111282974259112E+01   -0.424681337161179499E+03
    0.333721686882071324E+02    0.496429367486918860E+01   -0.424678347572579753E+03
    0.333579980758004169E+02    0.497424184035992667E+01   -0.424676196320298004E+03
    0.334236448953824947E+02    0.489983799056250291E+01   -0.424670227436893470E+03
    0.334575653359612488E+02    0.488374980132745051E+01   -0.424670216660321216E+03
    0.330931036327450911E+02    0.514071614390733878E+01   -0.424668393099486593E+03
    0.332819750566364405E+02    0.498325337425361603E+01   -0.424667627172376285E+03
    0.331642039368287982E+02    0.506078821948231283E+01   -0.424666252817135444E+03
    0.330862724068516485E+02    0.511684195397615404E+01   -0.424658886114230654E+03
    0.332731591984784245E+02    0.503140101357829028E+01   -0.424657925663366996E+03
    0.333969616670223246E+02    0.491435305696222269E+01   -0.424654762615610480E+03
    0.330728755827993766E+02    0.512726098508454253E+01   -0.424653419631562087E+03
    0.330696611981721063E+02    0.515275985673851267E+01   -0.424652441813370388E+03
    0.330413090428342215E+02    0.516429711032016137E+01   -0.424652284410281140E+03
    0.333902154402469478E+02    0.491815045710974186E+01   -0.424652124966607175E+03
    0.331402345083852552E+02    0.507751084624340177E+01   -0.424651190829931977E+03
    0.331558598393915815E+02    0.506659347859524267E+01   -0.424650788605830428E+03
    0.331149134161153427E+02    0.512860738639916658E+01   -0.424644601531745536E+03
    0.334276177248855646E+02    0.489787545491322707E+01   -0.424644055239987949E+03
